video_id,author,text,like_count,published_at
RDlUsrIvMXI,@stephenbuckley9940,"The charges against Lee sound like a description of Trump. Did this guy bankrupt multiple casinos and other businesses,too? Run a fraudulent university? No? Trump won't call to congratulate him,I guess. He'll call Dear Fat Porker of the North a greater leader than Lee instead. Then,announce higher tariffs on South Korean imports to the US in retaliation. Just because he can.",0,2025-06-04T07:07:12Z
RDlUsrIvMXI,@getlost3346,Helping the economy and working with Trump isn't a Bernie  Sanders priority.,4,2025-06-04T06:10:35Z
RDlUsrIvMXI,@Rek17-y1e,New Samsung agent 🤣🤣🤣,3,2025-06-04T05:40:49Z
RDlUsrIvMXI,@jess7142,"As a  Korean, I don't like the fact that he became my president. But I understand why people voted for him. They just couldn't vote for the political party that was against the impeachment of the president, who declared martial law just to protect his wife from going to prison.",1,2025-06-04T05:34:06Z
RDlUsrIvMXI,@negrobeard,This is just more woke culture smh I’m South Korean and do not approve this president at all,0,2025-06-04T05:33:46Z
RDlUsrIvMXI,@vickyhorton9083,I thought it was going to be Trump!,0,2025-06-04T05:29:27Z
RDlUsrIvMXI,@EdwardEulyongLEE,Lee Jae-Myung is F.ucking  Betrayer send $ 8 Mil. to North Korea.,0,2025-06-04T05:15:42Z
RDlUsrIvMXI,@EdwardEulyongLEE,Lee Jae-Myung is F.ucking  Betrayer send $ 8 Mil. to North Korea.,0,2025-06-04T05:15:35Z
RDlUsrIvMXI,@EdwardEulyongLEE,Lee Jae-Myung is F.ucking  Betrayer send $ 8 Mil. to North Korea.,0,2025-06-04T05:15:23Z
RDlUsrIvMXI,@AtomAunt,"Tommy boy Loooooves tacos
too,  🌮 just for you.. Russ.",1,2025-06-04T04:54:46Z
RDlUsrIvMXI,@jch4538,Congratulations ??????????????????,1,2025-06-04T04:54:33Z
RDlUsrIvMXI,@bmkim6271,totally wrong inflormation. just he is the democracy.,0,2025-06-04T04:50:29Z
RDlUsrIvMXI,@destinylong7291,Isn’t this the prosecutor that removed the last president Due to corruption? And now he’s accused of corruption? What is happening in the world right now?!,0,2025-06-04T04:49:19Z
RDlUsrIvMXI,@JamesAdams-v7e,BULLSHIT,4,2025-06-04T04:48:04Z
RDlUsrIvMXI,@vikiestracener259,"All they're doing is lying to humanity.It's the same organization they elect.O gain the trust of humanity, and that's how they play The Game either.They step down or erase evidence by the technology of the tech Nothing will change but it will get worse on the people.They don't care about you.None of these leaders care about you.They only care about themselves in there.Family bloodline not humanity",0,2025-06-04T04:47:07Z
RDlUsrIvMXI,@metalrosepetals,is this… ai???,2,2025-06-04T04:30:42Z
RDlUsrIvMXI,@r3kop,We all know the samsung family runs the country,0,2025-06-04T04:27:28Z
RDlUsrIvMXI,@harleyquinnfan2538,Yay I guess,0,2025-06-04T04:25:08Z
RDlUsrIvMXI,@harleyquinnfan2538,I thought that would of happened tomorrow,4,2025-06-04T04:24:57Z
RDlUsrIvMXI,@harleyquinnfan2538,They have today,0,2025-06-04T04:24:42Z
RDlUsrIvMXI,@concernedcitizens4110,South Korea just impeached and removed their own version of Donald Trump and replace him with their own version of Bernie Sanders. US take note!!!,1,2025-06-04T04:15:11Z
RDlUsrIvMXI,@EduardoOliveira-e8c,Congratulations from Brazil,20,2025-06-04T04:14:32Z
RDlUsrIvMXI,@EDUARDO-bj9wf,AT LEAST KOREA IS A COUNTRY,13,2025-06-04T04:13:22Z
RDlUsrIvMXI,@Anthony-l2j,Cnn is fake news leftist propaganda,0,2025-06-04T04:12:55Z
RDlUsrIvMXI,@her7145,dont know enough yet but first glance sounds like leftist trump,1,2025-06-04T04:12:33Z
RDlUsrIvMXI,@julieahnkoala,Lee will be great. I'm so happy for SK. Legal issue on him is mosly bullshits and heavily politically motivated witch hunt.,0,2025-06-04T04:11:31Z
RDlUsrIvMXI,@TerriMills-Becker,Congratulations South Korea!,38,2025-06-04T04:06:12Z
RDlUsrIvMXI,@minzi55,I m korean. a president has been elected despite having four previous convictions and five ongoing trials,0,2025-06-04T04:05:41Z
RDlUsrIvMXI,@NadijaFaltinski-nd5rl,congratulations 🙂,22,2025-06-04T04:03:26Z
RDlUsrIvMXI,@smuckerpablo,Open South Korean Borders to India South America and Africa NOW!!!! stop being racist,0,2025-06-04T04:02:11Z
6Z7RYFxxsEk,@M20266,This guy looks extremely exhausted trying to manage his delusions.,0,2025-06-04T13:35:42Z
6Z7RYFxxsEk,@alberttrinidad1750,He was more bearable whan he spent his life with  barmaids on moror bikes,0,2025-06-04T12:16:10Z
6Z7RYFxxsEk,@jeffmabe4809,McCarthy WAS RIGHT!,0,2025-06-04T10:57:18Z
6Z7RYFxxsEk,@Jayzilla-jr4fr,He looks really bad.,1,2025-06-04T10:44:30Z
6Z7RYFxxsEk,@darrylbradley,"From the same people that promoted Biden, until Americans woke up!",0,2025-06-04T10:30:13Z
6Z7RYFxxsEk,@lynnejamieson2063,"I’m not really sure that anyone should be stating categorically if a particular era was easier or more difficult unless they were being directly affected in both eras. I doubt very much that George Clooney was personally affected by McCarthyism, seeing as how he wasn’t born during the peak McCarthy era and I doubt that he will feel a great deal of personal impact now. I don’t doubt that he will be involved in humanitarian work currently and have every faith that his wife his working had but at the end of the day they can close the door to their home and feel pretty safe. 

Today’s issues to him just seem more pervasive because McCarthyism issues have always just been stories from the past, even if they were from and of people that he knew but of course today’s issues are more pervasive because they’re current and uncertain. No-one knows if this is the full extent or if things will only become worse. 

But as someone who does not live in the US and hasn’t any relatives there, the current issues and McCarthyism don’t feel too dissimilar. They both feel like a weird kind of tunnel vision, knee jerk reaction, I don’t know what I’m doing so I’m going to make the population scared of everything and become even more insular sort of thing, that is almost synonymous with the US. 

The only difference is, that we don’t know just how far Trump is going to go yet. Will the Dems be able to regain some much needed control at the midterms then start seeking impeachments for both the president and the vp with the hopes of putting a Democratic Speaker of the House in the White House? Who knows, but let’s face it, there’s never been a successful impeachment but then they also say third time lucky. Regardless of any of that daydreaming though, there is still a year and a half to go before the midterms and the Democrats need to find some decent candidates that are looking to shake things up and are actually looking to fight for the rights of the working people of the US, they need more like AOC, Bernie, Mayor Pete etc (but especially Bernie, many of us in the UK have a big soft spot for Bernie), who genuinely just want to make life a little easier for the average person instead of the wealthy…then maybe there could be an overhaul in how long campaigns are allowed to run for, how much money can be spent on them, time limits and equality in publicity, money and gifts connected with lobbying etc etc",0,2025-06-04T10:18:12Z
6Z7RYFxxsEk,@theorangepillnurse5399,Would he be in this much fear if Biden or Kamala was president?,0,2025-06-04T10:06:41Z
6Z7RYFxxsEk,@bandonoregon,"""Angels""??? PLEEEEASE...",1,2025-06-04T09:56:09Z
6Z7RYFxxsEk,@boonehouston,This fake doctor will run for president soon.,0,2025-06-04T09:54:35Z
6Z7RYFxxsEk,@GGG-b2z8l,"I remember playing as a child. The Scenario was a Nuclear War has started, let’s pick a place to hide. What supplies will we bring. I was about 9yrs old. Crazy how many people have to suffer at the hands of such few!",0,2025-06-04T09:39:23Z
6Z7RYFxxsEk,@austinyates7132,Clooney is a nut job,0,2025-06-04T09:34:43Z
6Z7RYFxxsEk,@ИванТарасов-к5р,Looking good 👍,0,2025-06-04T09:30:01Z
6Z7RYFxxsEk,@AndyS-z6b,I liked him in Facts of life and I miss thr mullet ....but he's a woke weeeek weird do,0,2025-06-04T09:22:21Z
6Z7RYFxxsEk,@jedi77palmer,Ok boomer,0,2025-06-04T09:21:52Z
6Z7RYFxxsEk,@RC-qf3mp,"The main McCarthyism we have now is far left cancel culture attacking people like JK Rowling, Riley Gaines and Kathleen Stock for defending basic biology that men cannot become women by changing pronouns, and that civilized society must not pander to indulge (let alone endorse) misogynistic male fantasies.",0,2025-06-04T09:21:23Z
6Z7RYFxxsEk,@jieli3313,We really need to remember the history of Russia's invasion of Ukraine! We cannot let Russia get away with it!,0,2025-06-04T09:21:06Z
6Z7RYFxxsEk,@fivebyfive-1,George Clooney. American Hero!,0,2025-06-04T09:17:32Z
6Z7RYFxxsEk,@sandrawesseln9619,Hmmm. I have a Joe McCarthy bumper sticker. It’s next to my black guns matter sticker.,0,2025-06-04T09:10:47Z
6Z7RYFxxsEk,@RussBarrett,"Wow you both suck. Sounds like oh well not so bad if you have a Villa on Lake Como and someone’s mommy is the cunt Gloria Vanderbilt.
Everyone eat cake.
Totally tone deaf!!🤦‍♂️🤬",0,2025-06-04T09:10:18Z
6Z7RYFxxsEk,@robharris8844U,"Meanwhile, Clooney lives outside USA and numbers of US citizens seeking emigration enquiries is at a all time high.....",0,2025-06-04T09:07:43Z
6Z7RYFxxsEk,@cardboardmark,We always do until we don’t.,1,2025-06-04T09:07:40Z
6Z7RYFxxsEk,@gonova8412,"I was wondering when he would get around to fearmongering nuclear war. Cute how he pretended we wasn’t. 
   Because Biden and Kamala funding Ukraine forever was never gonna cause conflict with Russia…what a worthless moron",0,2025-06-04T08:47:38Z
6Z7RYFxxsEk,@AnupamSringeri,Looks like a proper grandpa these days,0,2025-06-04T08:40:26Z
6Z7RYFxxsEk,@JimLinthicum-k9e,MORE DEMOCRAP BULLSH*T,0,2025-06-04T08:40:11Z
6Z7RYFxxsEk,@headthemann7817,This guy spent his life being told how to look and act.  He did NOT spend his life reading and learning.,0,2025-06-04T08:39:33Z
6Z7RYFxxsEk,@headthemann7817,What a total idiot.  Communists are actively poisoning Americans.  This guy doesn't know much of anything.,0,2025-06-04T08:37:26Z
6Z7RYFxxsEk,@gabsah2466,"funny how they still live in that fantasy world of american exceptionalism where there are no cruel, greedy and plane stupid people in the majority. where still reasonable words can change minds. oh man.",0,2025-06-04T08:29:47Z
6Z7RYFxxsEk,@gonova8412,So full on propaganda work now.,0,2025-06-04T08:27:27Z
6Z7RYFxxsEk,@GreenOrchid9,Give them Bread and circuses and they will never revolt... 📚 📜 🎪 Berlin PAC 1800s the Balfour Declaration 📜 Boer wars in South Africa the mau mau in Kenya pearl harbor Hiroshima Afghanistan biblical extortion,0,2025-06-04T08:27:17Z
6Z7RYFxxsEk,@user-od1ez9ml9n,They love to scare the little people to keep them inline with giving there money and freedom s away always promising never delivering!!! I hate listening to their voice worse than a chalk board!,0,2025-06-04T08:22:39Z
6Z7RYFxxsEk,@user-od1ez9ml9n,They love to scare the little people to keep them inline with giving there money and freedom s away always promising never delivering!!! I hate listening to their voice worse than a chalk board!,0,2025-06-04T08:21:37Z
6Z7RYFxxsEk,@Steve-c3l,Clooney is well spoken,0,2025-06-04T08:17:34Z
6Z7RYFxxsEk,@pfffffffft118,The nuclear threat is still here.,0,2025-06-04T08:15:56Z
6Z7RYFxxsEk,@derlaurenz,"Auf jeden Fall weiß ich jetzt, dass George Linksträger ist",0,2025-06-04T08:10:47Z
6Z7RYFxxsEk,@aitlehcenbenlehcen2378,"I disagree, McCarthyism supposedly had one enemy, communism. 
Now, it's basically whatever the flavor of the day is. Tarifs, DEIs, terrorism, news, truth, ......
And all for the sake of grifting and the top 0.1%.
Let's not forget that now we have social media and all the "" influencers "", who would do anything and lie about everything for a dollar. Not to mention the like of FOX news😂, CNN, ......and every Dick and Harry's podcasts 😂",0,2025-06-04T08:03:55Z
6Z7RYFxxsEk,@Ken-yp1dg,"Actors get old overnight, it seems.",0,2025-06-04T08:02:50Z
6Z7RYFxxsEk,@r.i.p.volodya,"trump getting into office AGAIN doesn't sound like ""better angels prevailing"" to me...",0,2025-06-04T07:58:40Z
6Z7RYFxxsEk,@AiditaRoman-ef2lz,I’m just wondering why he’s wearing a cap?,0,2025-06-04T07:57:19Z
6Z7RYFxxsEk,@1man1bike1road,"Saying we always get over it, is just dumb",0,2025-06-04T07:57:07Z
6Z7RYFxxsEk,@BobPringle-s1g,President 2028?,0,2025-06-04T07:54:59Z
6Z7RYFxxsEk,@blumpkinspicelatte4580,"McCarthy was absolutely right, but no one listened. That's why we were almost overrun by the leftist commies who we let infiltrate our government since the 50's. If we had listened to McCarthy, we wouldn't be in this perilous situation today. Thank the Lord that people finally saw the writing on the wall and elected Trump and his administration to put a halt to the leftists nefarious plan to destroy America.",0,2025-06-04T07:41:04Z
6Z7RYFxxsEk,@Boomhauersdad,The country got ruined it’s over lol,0,2025-06-04T07:24:43Z
6Z7RYFxxsEk,@thankyouforyourcompliance7386,Another difference is that today we have the escalating climate catastrophe that is today's biggest global issue. Not as short term dangerous as a nuclear war but as deadly and  much more difficult to solve than a nuclear war. So we run out of time when the US is taking too much time rebalancing themselves.,0,2025-06-04T07:24:09Z
6Z7RYFxxsEk,@thankyouforyourcompliance7386,"Interesting. I grew up in Europe in the late 60th and we were also pretty sure as kids that we will experience a nuclear war soon. Well, there were some tight situations.",0,2025-06-04T07:19:50Z
6Z7RYFxxsEk,@TruthOnly24,"Hollywood celebrities who are very successful are very smart, unlike politicians.",0,2025-06-04T07:14:09Z
6Z7RYFxxsEk,@blueconversechucks,nuclear threat is still just as real as it was back then! just not talked about as much.,2,2025-06-04T07:07:17Z
6Z7RYFxxsEk,@yactabay,Yeah true. We went through the evil of the Biden administration and made it to the better place we’re in today. Clooney the bafooney.,0,2025-06-04T07:03:40Z
6Z7RYFxxsEk,@moshudoduwade219,Clooney for President!👍,1,2025-06-04T07:02:57Z
6Z7RYFxxsEk,@michelleleon8802,Clooney s a kook.  What fear?  What law firms?,0,2025-06-04T06:56:44Z
6Z7RYFxxsEk,@jupiter0103,Birdman?,0,2025-06-04T06:52:35Z
6Z7RYFxxsEk,@xmarine73,"The part of the oath to the Constitution that has come into crystal clear focus in the last decade: 

""... from all enemies, foreign and domestic...""

That ""domestic enemy"" thing is really hitting different than it did back in the 80s or 90s.",1,2025-06-04T06:47:35Z
6Z7RYFxxsEk,@vasandasdevichidambram,"World War 1, World War 2, and then the final one War 3. The Earth is old and tired and so are we human beings. We have gone to heaven but keep taking birth in Hell and this is the depth of Hell. It is our bad actions that have brought the downfall of humans. All the Vices have created into the Satan World. The only way to be free from all this is to be connected with the Almighty God Father. And our sins are absolved. Say goodbye to your families, friends, communities etc.because we are definitely going back to the Land of Nirvana soul World. Souls never die only bodies die. ✨",0,2025-06-04T06:44:23Z
6Z7RYFxxsEk,@boembajee,I would be careful amd vigilant until it is over. A lot of fundaments of the system are being tested. But if tbe system is replaced with something else the minority will rule over the majority,0,2025-06-04T06:37:54Z
6Z7RYFxxsEk,@V7I7T7A,Zarshul fomwamabij,0,2025-06-04T06:36:13Z
6Z7RYFxxsEk,@georgestuart8656,"The thing about mcarthyism is also that you had to be a Communist. Proof was required, though guilt by association definitely was a thing.
The current air of fear, though aimed at the Hispanic community, the feeling is that this is just the beginning and the remit of the goon squads can be widened at the drop of a Tangarine Toddler tantrum.",0,2025-06-04T06:30:28Z
6Z7RYFxxsEk,@madscientist3665,It's wild to me that the Doomsday Clock is closer to midnight than it has ever been. Even during the height of the Cold War. 89 seconds to midnight. Scary times.,0,2025-06-04T06:28:38Z
6Z7RYFxxsEk,@georgepereira1277,"Actors live in a make believe world. 
They don't know much about the real world",0,2025-06-04T06:27:16Z
6Z7RYFxxsEk,@georgearcher1921,Stick to acting 🤡,0,2025-06-04T06:26:42Z
6Z7RYFxxsEk,@JvmCassandra,There was a time where USA is so confident she didn’t care where your allegiance lies. She didn’t care what your opinions are. She is so self confident that your opinions cannot possibly sway the national discourse.,0,2025-06-04T06:18:02Z
6Z7RYFxxsEk,@anon2414,Clooney had more testicles than snake tapper and all of cnn covering up for Biden. Thanks Clooney for being the only one that was honest with the American people,0,2025-06-04T06:16:01Z
6Z7RYFxxsEk,@WindsurfMaui,"Sorry to disagree but isn't that the period of the House UnAmerican committee who black balled actors, writer and other artists?",0,2025-06-04T06:07:50Z
6Z7RYFxxsEk,@deonfurnell2775,"So wokeness ,Islam sympathizing and blocking men in woman sport and immigration laws are your fears! You have become a pathetic wimp !",0,2025-06-04T06:02:09Z
6Z7RYFxxsEk,@ArnoldClarke,They keep you in fear. Hear his words.,2,2025-06-04T05:58:33Z
6Z7RYFxxsEk,@getlost3346,"We know today McCarthy was right, State Department employed 270 Socialist in WW2, Rosenberg did spy for the Soviets and were guilty of treason, Soviets had spy's in the US Atomic weapons program, British MI5 was compromised with Soviet spy's, Mexico was a flash point for Soviet and East Bloc agents, West Germany government was also infiltrated with Eastern Bloc agents, etc etc.",0,2025-06-04T05:53:33Z
6Z7RYFxxsEk,@weikwanglee4383,A crux is USA has no real money to hold up the USA to survive the requirements of US hegemonies worldwide.,0,2025-06-04T05:47:54Z
6Z7RYFxxsEk,@COLLAPSE.of.US.ECONOMY,No one can age gracefully.  We will all become ugly and belligerent.  Nothing makes sense in our old ages. 😢😢😢😢😢,0,2025-06-04T05:35:14Z
6Z7RYFxxsEk,@NanabaWallace,"This is too scary. What can we do about de-escalating this ""time""/situation?",1,2025-06-04T05:33:45Z
6Z7RYFxxsEk,@williamhancock8065,"I'm about George Clooney's age, maybe a year younger. I never did a duck and cover drill. Although we did have fallout shelters in the school. My father actually built a fallout shelter in the basement during the Cuban Missile Crisis. But I was an infant and not in school. Duck and cover was more a thing in the 1950's. Building a fallout shelter was not so unreasonable, as we lived in an area with a lot of aerospace contractors that might be a target.",2,2025-06-04T05:29:55Z
6Z7RYFxxsEk,@jvallas,"Are you *sure* we'll survive this, George?",5,2025-06-04T05:24:26Z
6Z7RYFxxsEk,@desmondpaul3293,"Clowney  is getting it wrong. What he is talking about is the Woke Communist Democrats. Trump is getting rid of dangerous activists,  corrupt judges and illegals and criminals. The Country is so riddled with infiltration through illegals.  Clooney likes crims and him and De nero are two peas in a pod. His Democrat party got Ukrained😅😂by Trump so this rant by him.",0,2025-06-04T05:22:31Z
6Z7RYFxxsEk,@corstyl,"""We always do""...correction ""we always have""...important difference",10,2025-06-04T05:22:05Z
6Z7RYFxxsEk,@Mamushiwstrs,This wizard showed up and smacked everything on my phone and I tried running through the door backwards but this strange chicken was changed into a new burger king showed up 👆.,0,2025-06-04T05:16:35Z
6Z7RYFxxsEk,@Johan-Driger,Creep,0,2025-06-04T05:10:00Z
6Z7RYFxxsEk,@ArchDudeify,"yeah survived those trying times and developed into the dumpster fire of arrogant exceptionalism and toxic politics ... yeah 👏🏼 slow clap guys 
literally the least representative democracy in the developed world - I wonder if that has anything to do with it 🤔",0,2025-06-04T05:06:33Z
6Z7RYFxxsEk,@jameslewis4315,"Lets hope we , as a country find those better angels soon 🤞",21,2025-06-04T05:01:49Z
6Z7RYFxxsEk,@gerarda1705,"I don't like him
We have trump because of him",1,2025-06-04T04:59:27Z
6Z7RYFxxsEk,@cgrahn8200,"In terms of Mccarthyism back then, it was way worse for LGBTQ+ people. They had regular ""meetings"" for government employees to weed them out and fire them if they found out. However, it can become just as bad or worse if we don't fight back. It was a crime in many states and you could lose housing and employment if people found out. Let alone the hate crimes were high too back then. Some of that stuff still lingers today, but not nearly as horrible as it was before. But, all the rights and change for people who identify as LGBTQ+ can be undone and made worse without continuous advocacy and change from a large portion of Americans.",0,2025-06-04T04:49:05Z
6Z7RYFxxsEk,@irgski,What…is this the guy who Biden forgot his name?,0,2025-06-04T04:38:22Z
6Z7RYFxxsEk,@braveorslave,Why do we even care what these children think? Hes spent his entire life in make up chairs playing dress up running around shooting toy guns. 😂 Now he wants to lecture the adults on whats what. He has no extra insight. He is just an actor and the days of putting these creatures on a pedestall are pretty much done. Thank the Lord.,1,2025-06-04T04:33:43Z
6Z7RYFxxsEk,@braveorslave,What happened to his ears. There like twice the size 😂,0,2025-06-04T04:25:07Z
6Z7RYFxxsEk,@saxonray4071,Age is catching up with him,1,2025-06-04T04:22:50Z
6Z7RYFxxsEk,@FerretMasterr,Get ready America.  Your about to be ended,0,2025-06-04T04:21:41Z
6Z7RYFxxsEk,@boreopithecus,"""McCarthyism"" is he talking about what Trump has been doing for the last few months or what leftoids have been doing for the last decade?",1,2025-06-04T04:20:50Z
6Z7RYFxxsEk,@Jahmal-n5q,Monkey see monkey do,0,2025-06-04T04:11:25Z
6Z7RYFxxsEk,@Constitutionalrevival,Two traitors to this nation. Who care what they think or say? It’s one thing to sell your soul for money and fame. It’s quite another to try to bring your neighbors and country and your culture down with you. The era and plague of weak men.,1,2025-06-04T04:08:16Z
6Z7RYFxxsEk,@chaselanzendorf6074,Another detached rich celebrity that can vote on what makes him feel good rather than whats best for the country 🙄 man i hate privileged libs,4,2025-06-04T04:03:45Z
6Z7RYFxxsEk,@jmb4of7,"You are all safe in your world doing movies and plays while we the middle class and lower are fighting the most horrific slashing of our rights and our democracy while you just continue on with life as usual, your words are of little help how about pushing back and standing up with the rest of us !!!!",0,2025-06-04T04:02:29Z
6Z7RYFxxsEk,@troyfowler3513,Who cares what he says....keep making movies. Another billionaire democrats love almost as much as soros & gates who cares what actors think,4,2025-06-04T04:02:00Z
6Z7RYFxxsEk,@dougkatherynm2968,He’s absolutely right about fair sweeping through universities and law firms and the ones that have been in violation of the law should be afraid because the accountability is back for the first time in decades and the other side division fear and hate mongering is all they have,1,2025-06-04T03:59:06Z
6Z7RYFxxsEk,@edmadrinan2022,"The only people that are afraid are DEMOCRATS AND THEIR SUPPORTERS because of THE BIGGEST COVER UP AND SCANDAL OF THE 21st Century, that President Auto-Pen was MENTALLY INCAPACITATED while in office. 

WHO WAS RUNNING THE COUNTRY????

Clooney was a BIG PART OF THE COVER UP. Now he's talking as if he had no idea.
What a BUFFOON!!!!",1,2025-06-04T03:54:32Z
6Z7RYFxxsEk,@BobbieWohlgemuth-jy4pj,"An actor craving attention no matter how he obtains it. Pathethic you had no business writing the op-ed about Biden. Thought you were a big shot, demeaning a decent man, much more honorable with more integrity than you will ever have.  A man would have spoke to him personally in private. Hope you and all the slithering back stabbing Congress are proud of your pitiful selfs. You too Nancy Pelosi, now known for your ACTIONS also. Talk about too old to serve. Close to dirt",0,2025-06-04T03:42:01Z
6Z7RYFxxsEk,@RenghisKhan,"Here in Europe our parents and grand parents lived through fascism, and anything happening in the US seems to come here a couple of years later. At least we don't fear extinction by nuclear warfare anymore, I guess.",1,2025-06-04T03:37:40Z
6Z7RYFxxsEk,@Travisjoe31,"It's much worse today.  The nazis called national socialism the third rail as an alternative to capitalism and communism.   I think we are witnessing the next major leap.  Whatever nihilistic autocracy this is thing is, if it reaches a critical mass, there might be no going back.",0,2025-06-04T03:37:10Z
6Z7RYFxxsEk,@adampogo5064,Anyone else remember when Biden lost the Afghanistan war?,1,2025-06-04T03:36:20Z
6Z7RYFxxsEk,@ermhw,Who gives a damn what he says? How's your demented buddy Biden?,0,2025-06-04T03:34:52Z
6Z7RYFxxsEk,@mg-s6620,"Now, he may want to talk about how bad it is...but I will always wonder what would have happened if he hadn't bullied Biden out of the nominee seat 🤷🏾‍♀️ I will always wonder how things would have gone down with out Clooney being the whistle blower we didn't ask for 😂",0,2025-06-04T03:32:38Z
6Z7RYFxxsEk,@BudTuggly69,This coming from the party who’s been screeching about the new Hitler 🙄,0,2025-06-04T03:32:07Z
6Z7RYFxxsEk,@fj310,I’m not so sure about finding “Our better angels” this time around.  Seems like the hate is here to stay. It’s been made cool to hate again.,0,2025-06-04T03:31:29Z
6Z7RYFxxsEk,@pamelawatson2162,I blame him for Biden dropping out. Today Biden would be stepping down because of his illness and Harris would be president.,0,2025-06-04T03:31:18Z
6Z7RYFxxsEk,@doniphandiatribes,"Getting Black Listed, fear of the hidden hand of communism or Hoovers FBI was worse then. Although now our President Trump is a disciple of McCarthy through his student Roy Cohn, whereas Ike was decent.",0,2025-06-04T03:26:19Z
mOXZMksDHSw,@amandaabraham5568,Omg I love your truck great message,0,2025-06-04T13:44:39Z
mOXZMksDHSw,@cliftonwoodman,Please libs. You would save yourselves a lot of embarrassment if you just read the Art of The Deal cause damn…😂,0,2025-06-04T13:38:31Z
mOXZMksDHSw,@beatrizbetancourt8179,"Ja ja, That is Great,",0,2025-06-04T13:35:48Z
mOXZMksDHSw,@Jackson-l3r,"Biggest scam on earth is the dollar. Actually, it’s all the fiat debt currencies in every country. Let me control and create money. I promise I won’t create any out of thin air for myself, while the rest of you slave for it and try to keep up with trillions I print myself.  🤓

Where is trim and Elon in all of this? Buried in over their heads in debt. 

Fake people. Fake money.  Creates a fake world.",0,2025-06-04T13:30:20Z
mOXZMksDHSw,@Dawg-p8c,"What a great idea, I want to apply to join the franchise lol",0,2025-06-04T13:24:47Z
mOXZMksDHSw,@ErichToven,Why are we egging on the world's most insecure man. Do you people want him to take it to stupid land even more then it is,0,2025-06-04T13:17:50Z
mOXZMksDHSw,@CarlitosRodriguez-z2v,Deport him back to europe,0,2025-06-04T13:17:01Z
mOXZMksDHSw,@Tit4tat81,"He is going to take his anger out on Mexico. ""We do a lot for Mexico, especially your favorite president,  I have already ended the cartels, if Mexico does not come out and  denounce the MSDNC'S use of TACO, I am going to impose the most beautiful biggest tariffs,  people say it will be so big Mexico will cease to make fajitas """,0,2025-06-04T13:10:31Z
mOXZMksDHSw,@carolinacracker8849,"our tax dollars are paying for all of it too. Both parties are a joke.  They are the same government,  the president is just the face ,to love or H@te, while business as usual for the ones really running things",0,2025-06-04T13:08:17Z
mOXZMksDHSw,@kingdingaling9510,The left can't meme. Only reason anyone sat there was the free handouts. Like democrat voters. They only care as long as the G.I.B. don't stop,0,2025-06-04T12:58:11Z
mOXZMksDHSw,@rhomotor,He aint chickening out on immigration is he?,0,2025-06-04T12:51:30Z
mOXZMksDHSw,@KhalidAlnasir,"AIPAC Slave, Baby killer, Netanyahu slipper",0,2025-06-04T12:49:56Z
mOXZMksDHSw,@joannecardenas6284,"That why the Democrats are loosing. Don't offer a better policy...
The Democrats will take free Tacos, tax payers pay😂",1,2025-06-04T12:46:25Z
mOXZMksDHSw,@Pawny1-r1z,Lmao 🤣 🤣 🤣,0,2025-06-04T12:33:05Z
mOXZMksDHSw,@joepullin280,Stupid,0,2025-06-04T12:24:40Z
mOXZMksDHSw,@mac1ne,This just gives him more likes 👎🏼 Bad acronym. Bad idea.,0,2025-06-04T12:21:05Z
mOXZMksDHSw,@anibalcruz1377,😂Love It!😂,0,2025-06-04T12:19:14Z
mOXZMksDHSw,@donaldsample4555,A american shame.😂😂😂😂😂,0,2025-06-04T12:12:15Z
mOXZMksDHSw,@kwinmad,Made my day! 🌮🌮🌮,0,2025-06-04T12:10:30Z
mOXZMksDHSw,@jodieirwin438,America approves.  🇺🇸💙💙,0,2025-06-04T11:57:36Z
mOXZMksDHSw,@23buzzchopper,That food is garbage you can see it’s garbage.,0,2025-06-04T11:43:46Z
mOXZMksDHSw,@michaelanthony5509,"If you can't beat him, join him.",0,2025-06-04T11:40:43Z
mOXZMksDHSw,@leejackson3063,I L❤VE it‼️  He's a Felon and a Chicken  🐔,0,2025-06-04T11:31:15Z
mOXZMksDHSw,@rickmurphy6441,"What does a Dorito TACO and  ""TACO"" tRUMP have in common? They're both Orange!! 😅",0,2025-06-04T11:29:00Z
mOXZMksDHSw,@joeylamack3197,As long as the person making the taco's is here legally!,1,2025-06-04T11:26:54Z
mOXZMksDHSw,@markcepeda8144,taco.  ok.felicitous..acronym..for him. but harsher descriptions. are / will be  needed....😏💙👍,0,2025-06-04T11:15:13Z
mOXZMksDHSw,@sarahmorgan574,DO MORE THAN GIMMICKS DNC!!! We are all fucking depending on you and THIS IS ALL YOUVE GOT!!!!!!!!!?????? No wonder democracy is dying. I hate this fucking party.,0,2025-06-04T10:53:42Z
mOXZMksDHSw,@goldilocksworld,Hey fucking Trump. Korea became social dictatorship. Withdraw US troops from Korea. They are useless. President hate them.,0,2025-06-04T10:37:31Z
mOXZMksDHSw,@markanderson744,😂😂😂,0,2025-06-04T10:32:38Z
mOXZMksDHSw,@theonlyconstantischange8662,Yup...that will bring voters back 🤣🤘,0,2025-06-04T10:24:21Z
mOXZMksDHSw,@cuddles669,Lol😂😂😂😂😂,0,2025-06-04T10:24:14Z
mOXZMksDHSw,@magnusz4566,Feed your important imported criminals,0,2025-06-04T10:18:53Z
